store_id,name,store_type,status,latitude,longitude,address_street,address_city,address_state,address_postal_code,address_country,phone,services,hours_mon,hours_tue,hours_wed,hours_thu,hours_fri,hours_sat,hours_sun
S0317,Baton Rouge Store,regular,active,30.4666,-91.1982,136 Broadway St,Baton Rouge,LA,70801,USA,409-974-2418,garden_center|optical,08:00-22:00,07:00-22:00,08:00-22:00,06:00-23:00,10:00-23:00,06:00-21:00,08:00-24:00
S0318,Baton Rouge Store,outlet,active,30.4458,-91.2059,42 Second St,Baton Rouge,LA,70801,USA,246-871-5720,pickup|pharmacy,07:00-24:00,06:00-23:00,08:00-21:00,08:00-22:00,10:00-24:00,06:00-22:00,08:00-21:00
S0319,New Orleans Store,outlet,active,29.9503,-90.2798,766 Park St,New Orleans,LA,70112,USA,243-965-5329,garden_center|photo_printing|gift_wrapping,10:00-24:00,07:00-23:00,10:00-24:00,06:00-24:00,08:00-24:00,08:00-23:00,09:00-23:00
S0320,Baton Rouge Store,regular,active,30.4622,-91.1488,59 Third St,Baton Rouge,LA,70801,USA,284-405-1340,photo_printing|optical|pharmacy|pickup|gift_wrapping,09:00-24:00,10:00-23:00,06:00-20:00,08:00-22:00,07:00-24:00,07:00-23:00,06:00-23:00
S0321,Baton Rouge Store,regular,active,30.4955,-91.2117,882 Third St,Baton Rouge,LA,70801,USA,490-991-4561,photo_printing|pickup|automotive|garden_center,06:00-21:00,06:00-22:00,08:00-23:00,10:00-22:00,06:00-23:00,08:00-21:00,06:00-24:00
S0322,New Orleans Store,regular,active,29.9291,-90.2346,858 Third St,New Orleans,LA,70112,USA,478-565-1380,pickup|gift_wrapping|returns,06:00-23:00,07:00-24:00,09:00-24:00,07:00-24:00,07:00-23:00,07:00-21:00,06:00-23:00
S0323,New Orleans Store,regular,active,29.9833,-90.2367,792 Third St,New Orleans,LA,70112,USA,205-510-4721,pharmacy|garden_center,07:00-23:00,09:00-21:00,06:00-22:00,09:00-22:00,08:00-22:00,09:00-24:00,06:00-24:00
S0324,Baton Rouge Store,regular,active,30.4381,-91.176,323 Broadway St,Baton Rouge,LA,70801,USA,491-969-3749,returns|automotive|gift_wrapping|optical,06:00-22:00,10:00-22:00,06:00-20:00,07:00-20:00,06:00-22:00,08:00-22:00,07:00-24:00
S0325,Kansas City Store,regular,active,39.14,-94.613,231 Third St,Kansas City,MO,64105,USA,257-475-7331,pharmacy|automotive|photo_printing|garden_center|gift_wrapping,07:00-20:00,06:00-20:00,10:00-22:00,09:00-23:00,06:00-23:00,10:00-21:00,09:00-21:00
S0326,Kansas City Store,regular,active,39.0876,-94.5919,237 Market St,Kansas City,MO,64105,USA,556-861-1168,pickup|photo_printing|automotive,07:00-21:00,10:00-21:00,07:00-20:00,06:00-21:00,09:00-21:00,10:00-24:00,09:00-22:00
S0327,St. Louis Store,regular,active,38.5803,-90.215,155 Market St,St. Louis,MO,63101,USA,239-398-3924,pickup|optical|pharmacy|automotive,09:00-20:00,08:00-23:00,08:00-20:00,10:00-24:00,10:00-24:00,06:00-23:00,10:00-21:00
S0328,Kansas City Store,regular,active,39.1256,-94.5579,721 Broadway St,Kansas City,MO,64105,USA,372-565-3291,pharmacy|optical|pickup|garden_center,07:00-23:00,06:00-21:00,08:00-22:00,10:00-24:00,09:00-22:00,10:00-21:00,07:00-22:00
S0329,St. Louis Store,regular,active,38.653,-90.2494,896 Elm St,St. Louis,MO,63101,USA,421-262-6883,pharmacy|gift_wrapping,06:00-20:00,06:00-24:00,08:00-22:00,08:00-22:00,10:00-20:00,07:00-23:00,10:00-24:00
S0330,Kansas City Store,outlet,active,39.0986,-94.5441,88 Washington St,Kansas City,MO,64105,USA,366-692-6940,pickup|optical|pharmacy|photo_printing|returns,09:00-21:00,closed,10:00-23:00,06:00-24:00,06:00-21:00,closed,08:00-22:00
S0331,St. Louis Store,regular,active,38.5973,-90.239,506 Broadway St,St. Louis,MO,63101,USA,374-880-3666,returns|garden_center,10:00-22:00,06:00-21:00,07:00-23:00,07:00-22:00,08:00-20:00,08:00-23:00,09:00-22:00
S0332,Kansas City Store,regular,active,39.1394,-94.5558,931 Market St,Kansas City,MO,64105,USA,944-458-4653,optical|photo_printing|returns,10:00-23:00,06:00-24:00,09:00-20:00,08:00-20:00,09:00-23:00,09:00-23:00,09:00-23:00
S0333,St. Louis Store,regular,active,38.6458,-90.1928,95 Elm St,St. Louis,MO,63101,USA,490-579-7138,automotive|photo_printing,06:00-20:00,09:00-23:00,09:00-22:00,08:00-20:00,10:00-22:00,07:00-22:00,08:00-20:00
S0334,St. Louis Store,outlet,active,38.6096,-90.2055,149 Market St,St. Louis,MO,63101,USA,628-757-8856,garden_center|pharmacy|gift_wrapping|photo_printing,07:00-21:00,07:00-22:00,10:00-23:00,10:00-24:00,08:00-22:00,06:00-23:00,09:00-22:00
S0335,St. Louis Store,regular,active,38.63,-90.1654,967 Third St,St. Louis,MO,63101,USA,418-858-7642,garden_center|returns|optical|photo_printing|pharmacy,10:00-21:00,08:00-24:00,10:00-24:00,10:00-21:00,07:00-22:00,06:00-24:00,08:00-24:00
S0336,St. Louis Store,express,active,38.5916,-90.2187,262 Park St,St. Louis,MO,63101,USA,871-589-3318,pharmacy|returns|gift_wrapping,10:00-21:00,10:00-22:00,07:00-23:00,09:00-24:00,06:00-21:00,09:00-24:00,07:00-20:00
S0337,Kansas City Store,outlet,active,39.0702,-94.6155,244 Market St,Kansas City,MO,64105,USA,601-418-9571,photo_printing|returns|optical|pickup|pharmacy,07:00-23:00,09:00-23:00,06:00-21:00,06:00-21:00,09:00-23:00,06:00-21:00,07:00-20:00
S0338,St. Louis Store,regular,active,38.6533,-90.1777,399 Second St,St. Louis,MO,63101,USA,617-360-1066,pickup|optical|pharmacy|gift_wrapping,07:00-21:00,08:00-22:00,closed,09:00-21:00,08:00-24:00,closed,09:00-20:00
S0339,Kansas City Store,regular,active,39.0648,-94.5938,268 Park St,Kansas City,MO,64105,USA,960-834-5609,automotive|pharmacy,09:00-24:00,09:00-20:00,06:00-20:00,09:00-22:00,07:00-24:00,09:00-21:00,08:00-23:00
S0340,Kansas City Store,regular,active,39.0777,-94.5613,369 Oak St,Kansas City,MO,64105,USA,645-825-6874,gift_wrapping|photo_printing|returns|automotive|garden_center,10:00-22:00,09:00-20:00,closed,10:00-23:00,10:00-22:00,08:00-24:00,09:00-23:00
S0341,Kansas City Store,regular,active,39.0706,-94.5561,789 Second St,Kansas City,MO,64105,USA,915-699-1506,automotive|returns|photo_printing|garden_center,08:00-20:00,07:00-21:00,09:00-22:00,07:00-23:00,06:00-23:00,closed,06:00-24:00
S0342,St. Louis Store,regular,active,38.606,-90.2032,334 Elm St,St. Louis,MO,63101,USA,527-845-9884,automotive|pickup|garden_center,07:00-23:00,08:00-23:00,06:00-23:00,10:00-23:00,08:00-23:00,07:00-24:00,08:00-23:00
S0343,St. Louis Store,regular,active,38.6063,-90.2109,350 Third St,St. Louis,MO,63101,USA,516-946-6325,garden_center|optical,10:00-21:00,10:00-20:00,06:00-20:00,10:00-22:00,10:00-20:00,07:00-20:00,10:00-22:00
S0344,Kansas City Store,regular,active,39.0888,-94.5653,644 Third St,Kansas City,MO,64105,USA,696-599-5017,photo_printing|gift_wrapping|returns,08:00-21:00,07:00-20:00,06:00-24:00,06:00-24:00,closed,08:00-24:00,08:00-20:00
S0345,St. Louis Store,regular,active,38.6286,-90.2041,395 Elm St,St. Louis,MO,63101,USA,537-258-8434,automotive|pharmacy|photo_printing,06:00-23:00,09:00-23:00,10:00-21:00,08:00-20:00,08:00-24:00,09:00-23:00,06:00-22:00
S0346,St. Louis Store,outlet,active,38.6348,-90.1938,139 Washington St,St. Louis,MO,63101,USA,294-216-5638,pharmacy|returns,closed,07:00-22:00,06:00-22:00,06:00-20:00,08:00-22:00,06:00-22:00,10:00-22:00
S0347,Kansas City Store,outlet,active,39.0622,-94.5623,733 Elm St,Kansas City,MO,64105,USA,476-292-9567,gift_wrapping|automotive|photo_printing|returns|optical,07:00-20:00,10:00-20:00,07:00-22:00,08:00-21:00,09:00-23:00,07:00-24:00,06:00-23:00
S0348,St. Louis Store,regular,active,38.6398,-90.2339,580 Washington St,St. Louis,MO,63101,USA,462-498-1357,photo_printing|pickup,07:00-21:00,09:00-22:00,10:00-20:00,closed,10:00-20:00,10:00-23:00,10:00-24:00
S0349,Kansas City Store,regular,active,39.1477,-94.5882,596 Elm St,Kansas City,MO,64105,USA,649-563-1453,photo_printing|garden_center|optical|pickup|returns,09:00-24:00,08:00-23:00,07:00-20:00,10:00-23:00,09:00-23:00,10:00-22:00,06:00-23:00
S0350,Kansas City Store,regular,active,39.0672,-94.5359,898 Elm St,Kansas City,MO,64105,USA,941-329-9241,returns|garden_center|gift_wrapping|pickup|automotive,09:00-23:00,06:00-21:00,06:00-22:00,06:00-24:00,06:00-20:00,07:00-20:00,06:00-24:00
S0351,Kansas City Store,regular,active,39.089,-94.6196,587 Oak St,Kansas City,MO,64105,USA,746-359-1463,optical|photo_printing|returns|garden_center,06:00-23:00,10:00-22:00,09:00-23:00,08:00-22:00,08:00-24:00,07:00-20:00,08:00-24:00
S0352,St. Louis Store,outlet,active,38.6654,-90.2036,747 Market St,St. Louis,MO,63101,USA,480-751-8867,pharmacy|garden_center,08:00-24:00,closed,10:00-23:00,10:00-24:00,10:00-23:00,10:00-20:00,06:00-22:00
S0353,Kansas City Store,regular,active,39.1078,-94.5636,633 Second St,Kansas City,MO,64105,USA,641-798-1209,automotive|photo_printing,06:00-21:00,10:00-23:00,10:00-23:00,08:00-24:00,09:00-21:00,08:00-21:00,08:00-24:00
S0354,Kansas City Store,regular,inactive,39.1012,-94.6267,825 Washington St,Kansas City,MO,64105,USA,321-212-4994,pickup|gift_wrapping,06:00-21:00,06:00-23:00,10:00-23:00,08:00-24:00,10:00-24:00,06:00-24:00,10:00-21:00
S0355,Kansas City Store,regular,active,39.0848,-94.5893,578 Second St,Kansas City,MO,64105,USA,980-606-1738,automotive|gift_wrapping|garden_center|photo_printing|optical,07:00-20:00,10:00-23:00,08:00-20:00,07:00-24:00,06:00-22:00,07:00-24:00,06:00-22:00
S0356,Kansas City Store,outlet,active,39.121,-94.593,722 Oak St,Kansas City,MO,64105,USA,941-630-6854,optical|automotive|garden_center|pharmacy|gift_wrapping,closed,09:00-20:00,06:00-20:00,closed,07:00-20:00,07:00-22:00,07:00-22:00
S0357,Kansas City Store,regular,active,39.0972,-94.5761,409 Washington St,Kansas City,MO,64105,USA,706-573-7493,pickup|pharmacy|gift_wrapping|photo_printing,08:00-21:00,08:00-20:00,09:00-24:00,09:00-20:00,09:00-20:00,10:00-24:00,09:00-20:00
S0358,Kansas City Store,regular,active,39.068,-94.5936,305 Oak St,Kansas City,MO,64105,USA,426-707-3926,returns|garden_center|gift_wrapping|pickup,06:00-23:00,07:00-20:00,09:00-22:00,09:00-20:00,09:00-21:00,08:00-22:00,closed
S0359,Kansas City Store,regular,active,39.1222,-94.5345,215 Third St,Kansas City,MO,64105,USA,944-721-5559,gift_wrapping|pharmacy|pickup|garden_center|optical,09:00-20:00,06:00-22:00,09:00-20:00,10:00-24:00,09:00-23:00,08:00-22:00,09:00-20:00
S0360,St. Louis Store,regular,active,38.6049,-90.2302,114 Park St,St. Louis,MO,63101,USA,971-794-8604,pickup|optical|pharmacy|returns|automotive,08:00-24:00,06:00-20:00,08:00-24:00,09:00-24:00,10:00-23:00,07:00-22:00,10:00-20:00
S0361,Tucson Store,regular,active,32.1838,-110.9294,70 Park St,Tucson,AZ,85701,USA,967-222-8905,gift_wrapping|automotive|pharmacy|pickup,07:00-22:00,07:00-23:00,10:00-22:00,07:00-20:00,10:00-24:00,09:00-20:00,09:00-24:00
S0362,Tucson Store,regular,active,32.1993,-110.9845,946 Second St,Tucson,AZ,85701,USA,609-285-2863,automotive|photo_printing|pickup|returns,08:00-22:00,08:00-24:00,09:00-23:00,07:00-20:00,07:00-20:00,10:00-23:00,07:00-24:00
S0363,Tucson Store,regular,active,32.2588,-110.9848,924 Oak St,Tucson,AZ,85701,USA,216-353-6592,photo_printing|pickup|pharmacy,10:00-22:00,10:00-24:00,06:00-22:00,10:00-23:00,09:00-20:00,09:00-21:00,06:00-21:00
S0364,Tucson Store,regular,inactive,32.2708,-110.9881,648 Third St,Tucson,AZ,85701,USA,843-923-2311,photo_printing|pharmacy|pickup|gift_wrapping,closed,06:00-24:00,06:00-22:00,10:00-22:00,07:00-21:00,09:00-20:00,07:00-21:00
S0365,Tucson Store,regular,active,32.2288,-111.006,54 Elm St,Tucson,AZ,85701,USA,931-530-2498,photo_printing|returns,08:00-22:00,08:00-21:00,07:00-24:00,10:00-22:00,08:00-21:00,09:00-23:00,10:00-21:00
S0366,Mesa Store,regular,active,33.4368,-111.7875,42 Second St,Mesa,AZ,85201,USA,614-837-8953,returns|automotive,06:00-22:00,07:00-21:00,08:00-22:00,06:00-24:00,10:00-23:00,06:00-20:00,10:00-24:00
S0367,Tucson Store,regular,active,32.2013,-110.978,545 Third St,Tucson,AZ,85701,USA,449-965-6717,pharmacy|returns|optical|photo_printing,08:00-24:00,08:00-22:00,06:00-20:00,08:00-21:00,07:00-21:00,06:00-21:00,09:00-21:00
S0368,Phoenix Store,outlet,active,33.4363,-112.0512,77 Second St,Phoenix,AZ,85001,USA,909-603-3844,gift_wrapping|automotive|photo_printing|pharmacy|pickup,07:00-23:00,10:00-23:00,closed,07:00-20:00,07:00-21:00,06:00-20:00,08:00-24:00
S0369,Mesa Store,regular,active,33.3826,-111.8627,325 Broadway St,Mesa,AZ,85201,USA,699-920-4207,optical|gift_wrapping,10:00-22:00,08:00-20:00,06:00-22:00,08:00-21:00,06:00-24:00,06:00-21:00,08:00-21:00
S0370,Phoenix Store,outlet,active,33.4398,-112.0597,642 Broadway St,Phoenix,AZ,85001,USA,998-910-9115,gift_wrapping|returns|photo_printing|pharmacy,06:00-22:00,07:00-22:00,07:00-20:00,10:00-23:00,07:00-24:00,08:00-23:00,10:00-24:00
S0371,Tucson Store,outlet,active,32.2646,-110.9732,157 Third St,Tucson,AZ,85701,USA,346-684-5316,gift_wrapping|pharmacy|photo_printing|returns|optical,08:00-21:00,06:00-20:00,08:00-20:00,10:00-21:00,06:00-21:00,07:00-24:00,07:00-22:00
S0372,Mesa Store,regular,active,33.3975,-111.8786,596 Park St,Mesa,AZ,85201,USA,370-360-3584,pickup|garden_center|optical,07:00-24:00,09:00-23:00,07:00-24:00,06:00-21:00,08:00-23:00,10:00-24:00,10:00-24:00
S0373,Tucson Store,regular,active,32.242,-110.9513,330 Park St,Tucson,AZ,85701,USA,457-467-1060,optical|garden_center|gift_wrapping,09:00-24:00,09:00-20:00,07:00-20:00,08:00-22:00,08:00-23:00,closed,10:00-24:00
S0374,Tucson Store,regular,active,32.268,-110.9691,773 Washington St,Tucson,AZ,85701,USA,581-835-5732,returns|optical,07:00-22:00,07:00-21:00,10:00-22:00,08:00-20:00,06:00-21:00,06:00-23:00,08:00-21:00
S0375,Tucson Store,outlet,active,32.2539,-110.9311,663 Washington St,Tucson,AZ,85701,USA,422-451-5396,optical|pickup|garden_center|automotive|pharmacy,07:00-20:00,06:00-24:00,closed,06:00-23:00,08:00-24:00,09:00-20:00,10:00-21:00
S0376,Phoenix Store,regular,active,33.4663,-112.0828,974 Elm St,Phoenix,AZ,85001,USA,971-736-9240,photo_printing|pickup,06:00-20:00,10:00-22:00,09:00-23:00,09:00-24:00,08:00-23:00,08:00-20:00,09:00-22:00
S0377,Mesa Store,regular,active,33.4309,-111.7924,622 Broadway St,Mesa,AZ,85201,USA,552-971-4985,pickup|optical|automotive|gift_wrapping,10:00-24:00,06:00-20:00,07:00-21:00,07:00-24:00,10:00-21:00,10:00-23:00,08:00-24:00
S0378,Phoenix Store,regular,temporarily_closed,33.4228,-112.0822,22 Main St,Phoenix,AZ,85001,USA,644-928-3560,automotive|returns,10:00-23:00,10:00-21:00,09:00-20:00,10:00-23:00,closed,06:00-21:00,09:00-21:00
S0379,Phoenix Store,regular,active,33.4917,-112.0636,113 Second St,Phoenix,AZ,85001,USA,836-952-1722,gift_wrapping|pharmacy|garden_center|optical,09:00-24:00,10:00-21:00,08:00-22:00,07:00-22:00,10:00-20:00,08:00-21:00,07:00-23:00
S0380,Phoenix Store,regular,active,33.451,-112.0575,922 Park St,Phoenix,AZ,85001,USA,469-645-1134,pharmacy|pickup|gift_wrapping,08:00-22:00,08:00-21:00,09:00-22:00,closed,06:00-21:00,09:00-23:00,closed
S0381,Mesa Store,regular,active,33.3878,-111.8337,533 Broadway St,Mesa,AZ,85201,USA,710-660-8955,gift_wrapping|returns,10:00-20:00,09:00-24:00,10:00-24:00,08:00-23:00,09:00-20:00,07:00-23:00,10:00-24:00
S0382,Phoenix Store,regular,active,33.4713,-112.057,280 Third St,Phoenix,AZ,85001,USA,924-561-9457,garden_center|returns|automotive|photo_printing,09:00-22:00,10:00-24:00,06:00-20:00,10:00-20:00,06:00-20:00,09:00-24:00,06:00-24:00
S0383,Mesa Store,regular,active,33.4024,-111.8157,353 Broadway St,Mesa,AZ,85201,USA,856-434-2410,pharmacy|gift_wrapping|automotive|garden_center|pickup,08:00-23:00,07:00-20:00,06:00-23:00,closed,08:00-22:00,09:00-20:00,07:00-23:00
S0384,Tucson Store,express,active,32.2504,-111.0017,582 Park St,Tucson,AZ,85701,USA,594-627-2105,pickup|pharmacy,09:00-20:00,08:00-22:00,10:00-21:00,09:00-21:00,06:00-24:00,06:00-24:00,06:00-24:00
S0385,Phoenix Store,regular,active,33.4652,-112.0544,333 Oak St,Phoenix,AZ,85001,USA,422-852-1522,returns|pharmacy|pickup|garden_center|optical,09:00-21:00,06:00-24:00,closed,08:00-24:00,08:00-20:00,06:00-20:00,08:00-20:00
S0386,Tucson Store,regular,active,32.2386,-110.9959,581 Park St,Tucson,AZ,85701,USA,224-556-7054,gift_wrapping|optical,09:00-24:00,08:00-24:00,09:00-20:00,06:00-24:00,07:00-23:00,closed,06:00-24:00
S0387,Mesa Store,regular,active,33.4416,-111.7819,778 Washington St,Mesa,AZ,85201,USA,782-705-2329,pharmacy|pickup|optical|photo_printing,08:00-24:00,08:00-21:00,08:00-20:00,08:00-24:00,09:00-24:00,06:00-22:00,09:00-24:00
S0388,Phoenix Store,regular,active,33.4016,-112.0879,641 Broadway St,Phoenix,AZ,85001,USA,557-621-9317,garden_center|photo_printing|optical|pickup|returns,09:00-20:00,08:00-21:00,09:00-24:00,07:00-23:00,08:00-21:00,10:00-20:00,10:00-24:00
S0389,Phoenix Store,regular,active,33.4386,-112.1061,296 Main St,Phoenix,AZ,85001,USA,713-971-7621,automotive|pharmacy|pickup|garden_center|returns,07:00-22:00,06:00-22:00,06:00-22:00,closed,10:00-21:00,07:00-23:00,06:00-22:00
S0390,Phoenix Store,regular,active,33.4509,-112.0694,764 Elm St,Phoenix,AZ,85001,USA,381-886-8758,pharmacy|returns|automotive|photo_printing|optical,09:00-24:00,07:00-24:00,06:00-24:00,06:00-22:00,09:00-23:00,10:00-22:00,10:00-22:00
S0391,Phoenix Store,regular,active,33.4559,-112.0948,779 Oak St,Phoenix,AZ,85001,USA,510-946-6695,gift_wrapping|pharmacy|automotive|returns|optical,09:00-20:00,10:00-21:00,09:00-23:00,closed,09:00-22:00,06:00-21:00,10:00-22:00
S0392,Mesa Store,regular,temporarily_closed,33.4427,-111.8166,353 Oak St,Mesa,AZ,85201,USA,440-743-9621,garden_center|optical|gift_wrapping,09:00-23:00,07:00-20:00,10:00-22:00,06:00-24:00,08:00-20:00,07:00-20:00,10:00-22:00
S0393,Phoenix Store,outlet,active,33.4181,-112.0715,647 Park St,Phoenix,AZ,85001,USA,607-630-5793,pickup|returns|gift_wrapping|optical|automotive,09:00-23:00,06:00-20:00,06:00-24:00,10:00-23:00,09:00-22:00,10:00-24:00,06:00-24:00
S0394,Tucson Store,outlet,active,32.21,-110.9699,1 Main St,Tucson,AZ,85701,USA,534-866-7719,pickup|garden_center,10:00-20:00,09:00-23:00,08:00-20:00,10:00-24:00,09:00-21:00,10:00-24:00,08:00-24:00
S0395,Tucson Store,regular,active,32.2432,-110.999,989 Market St,Tucson,AZ,85701,USA,224-535-3188,gift_wrapping|pickup|photo_printing,closed,07:00-23:00,07:00-20:00,09:00-22:00,09:00-21:00,08:00-20:00,06:00-21:00
S0396,Phoenix Store,regular,active,33.4778,-112.0615,903 Oak St,Phoenix,AZ,85001,USA,482-976-2337,pharmacy|gift_wrapping|returns|automotive,06:00-22:00,08:00-21:00,06:00-24:00,10:00-24:00,10:00-20:00,09:00-24:00,06:00-21:00
S0397,Salt Lake City Store,express,active,40.7331,-111.9224,952 Second St,Salt Lake City,UT,84101,USA,635-297-8610,photo_printing|optical|pickup|automotive,08:00-24:00,10:00-24:00,06:00-22:00,10:00-21:00,07:00-23:00,06:00-22:00,closed
S0398,Salt Lake City Store,regular,active,40.7889,-111.9211,847 Oak St,Salt Lake City,UT,84101,USA,817-324-6250,optical|photo_printing,09:00-24:00,09:00-24:00,06:00-20:00,09:00-21:00,08:00-23:00,07:00-24:00,08:00-22:00
S0399,Salt Lake City Store,outlet,active,40.785,-111.8802,220 Broadway St,Salt Lake City,UT,84101,USA,323-228-5326,optical|returns|pharmacy,06:00-23:00,10:00-20:00,06:00-20:00,10:00-21:00,09:00-23:00,07:00-21:00,10:00-23:00
S0400,Salt Lake City Store,regular,active,40.7684,-111.8949,764 Washington St,Salt Lake City,UT,84101,USA,419-472-2749,returns|automotive|pharmacy|pickup|gift_wrapping,10:00-21:00,closed,07:00-21:00,10:00-24:00,07:00-20:00,08:00-20:00,07:00-24:00
S0401,Salt Lake City Store,regular,inactive,40.7465,-111.9121,319 Oak St,Salt Lake City,UT,84101,USA,983-294-8088,returns|pharmacy|gift_wrapping|automotive,06:00-20:00,06:00-20:00,09:00-22:00,07:00-24:00,09:00-21:00,08:00-22:00,06:00-22:00
S0402,Salt Lake City Store,regular,active,40.806,-111.9351,876 Broadway St,Salt Lake City,UT,84101,USA,655-836-1362,pharmacy|automotive,10:00-22:00,06:00-24:00,07:00-22:00,10:00-21:00,09:00-22:00,06:00-23:00,07:00-23:00
S0403,Salt Lake City Store,regular,active,40.7377,-111.8427,740 Broadway St,Salt Lake City,UT,84101,USA,257-756-7793,gift_wrapping|garden_center|optical|automotive|pharmacy,09:00-21:00,08:00-22:00,10:00-21:00,06:00-23:00,10:00-23:00,10:00-22:00,07:00-21:00
S0404,Salt Lake City Store,regular,active,40.7786,-111.8546,501 Main St,Salt Lake City,UT,84101,USA,524-871-5380,gift_wrapping|returns,closed,10:00-22:00,07:00-23:00,06:00-23:00,06:00-21:00,07:00-22:00,10:00-20:00
S0405,Salt Lake City Store,regular,active,40.7392,-111.9358,506 Broadway St,Salt Lake City,UT,84101,USA,782-335-5270,returns|gift_wrapping|optical|garden_center,08:00-22:00,08:00-20:00,08:00-22:00,06:00-23:00,07:00-22:00,10:00-24:00,10:00-23:00
S0406,Salt Lake City Store,regular,active,40.7271,-111.92,640 Broadway St,Salt Lake City,UT,84101,USA,779-310-7702,optical|photo_printing|automotive,08:00-23:00,06:00-23:00,08:00-21:00,07:00-24:00,09:00-24:00,06:00-21:00,closed
S0407,Salt Lake City Store,regular,active,40.79,-111.9395,70 Third St,Salt Lake City,UT,84101,USA,288-748-2492,returns|pickup|photo_printing|garden_center,08:00-22:00,10:00-23:00,08:00-22:00,10:00-21:00,08:00-22:00,08:00-21:00,closed
S0408,Salt Lake City Store,regular,active,40.7944,-111.8549,949 Elm St,Salt Lake City,UT,84101,USA,306-774-1832,photo_printing|pharmacy|optical,07:00-23:00,07:00-21:00,07:00-23:00,06:00-23:00,09:00-20:00,10:00-23:00,10:00-24:00
S0409,Salt Lake City Store,outlet,active,40.791,-111.8496,655 Second St,Salt Lake City,UT,84101,USA,882-336-3423,pickup|pharmacy|gift_wrapping,10:00-20:00,09:00-21:00,06:00-23:00,06:00-21:00,10:00-20:00,08:00-24:00,10:00-23:00
